C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_37_749.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_37_749.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_37_749.jpg,-0.05,1,0,20.76158
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_37_819.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_37_819.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_37_819.jpg,-0.25,1,0,21.54346
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_37_886.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_37_886.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_37_886.jpg,0,1,0,22.14229
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_37_954.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_37_954.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_37_954.jpg,0,1,0,22.72886
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_022.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_022.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_022.jpg,-0.15,1,0,23.50868
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_093.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_093.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_093.jpg,-0.3,1,0,24.05923
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_163.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_163.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_163.jpg,0,1,0,24.77493
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_233.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_233.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_233.jpg,0,1,0,25.3429
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_300.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_300.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_300.jpg,-0.15,1,0,26.10107
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_371.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_371.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_371.jpg,-0.3,1,0,26.63726
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_442.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_442.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_442.jpg,-0.5000001,1,0,27.27575
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_512.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_512.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_512.jpg,0,1,0,27.8122
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_581.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_581.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_581.jpg,-0.1,1,0,28.54885
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_652.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_652.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_652.jpg,-0.25,1,0,29.08827
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_720.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_720.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_720.jpg,-0.45,1,0,29.73162
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_788.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_788.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_788.jpg,0,1,0,30.18137
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_855.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_855.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_855.jpg,0,1,0,30.18872
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_921.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_921.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_921.jpg,-0.1,1,0,30.18963
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_38_992.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_38_992.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_38_992.jpg,-0.25,1,0,30.17763
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_060.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_060.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_060.jpg,-0.45,1,0,30.15422
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_127.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_127.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_127.jpg,-0.6000001,1,0,30.13552
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_194.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_194.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_194.jpg,-0.7500002,1,0,30.1169
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_265.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_265.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_265.jpg,-0.9500002,1,0,30.0989
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_336.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_336.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_336.jpg,0,1,0,30.15772
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_405.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_405.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_405.jpg,0,1,0,30.1794
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_477.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_477.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_477.jpg,0,1,0,30.18748
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_546.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_546.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_546.jpg,0,1,0,30.18961
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_614.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_614.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_614.jpg,0.05,1,0,30.19177
C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\center_2018_12_28_15_48_39_685.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\left_2018_12_28_15_48_39_685.jpg,C:\Users\Aliasgar1100\Desktop\selfdrivingcar\IMG\right_2018_12_28_15_48_39_685.jpg,0.25,1,0,30.17039
